wall_clock	lsl_clock	task	phase	response_type	participant	device_id	item_key	item_value
1772792070.588077	931455.497641	T4		postblock	P1	tablet1	fairness	4
1772792070.588077	931455.497641	T4		postblock	P1	tablet1	manipcheck_t4	3
1772792070.588077	931455.497641	T4		postblock	P1	tablet1	overall_valence	5
1772792070.588077	931455.497641	T4		postblock	P1	tablet1	regret	3
1772792070.588077	931455.497641	T4		postblock	P1	tablet1	social_concern	5
1772792070.588077	931455.497641	T4		postblock	P1	tablet1	trust_angle	5
1772792070.588077	931455.497641	T4		postblock	P1	tablet1	trust_front	5
1772792070.588077	931455.497641	T4		postblock	P1	tablet1	trust_next	4
1772789457.351884	928842.262059	T1		vad	P2	tablet2	valence	7
1772789457.351884	928842.262059	T1		vad	P2	tablet2	arousal	5
1772789457.351884	928842.262059	T1		vad	P2	tablet2	dominance	6
1772789600.916965	928985.82648	T1		vad	P2	tablet2	valence	8
1772789600.916965	928985.82648	T1		vad	P2	tablet2	arousal	8
1772789600.916965	928985.82648	T1		vad	P2	tablet2	dominance	3
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	decision_confidence	5
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	dominance_p1	5
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	dominance_p2	4
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	dominance_p3	3
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	dominance_p4	3
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	engagement	3
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	equality_of_contribution	7
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	info_sharing	6
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	manipcheck_t1	7
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	mental_demand	2
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	overall_valence	5
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	perceived_control	4
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	team_coordination	6
1772789947.435838	929332.350841	T1		postblock	P2	tablet2	voice_inclusion	7
1772790172.530735	929557.442593	T2		vad	P2	tablet2	valence	8
1772790172.530735	929557.442593	T2		vad	P2	tablet2	arousal	6
1772790172.530735	929557.442593	T2		vad	P2	tablet2	dominance	3
1772790363.668862	929748.58793	T2		vad	P2	tablet2	valence	8
1772790363.668862	929748.58793	T2		vad	P2	tablet2	arousal	8
1772790363.668862	929748.58793	T2		vad	P2	tablet2	dominance	5
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	cooperative	2
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	dominance_p1	4
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	dominance_p2	6
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	dominance_p3	3
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	dominance_p4	3
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	engagement	5
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	manipcheck_t2	6
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	mental_demand	4
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	overall_valence	5
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	perceived_control	6
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	satisfaction	4
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	trust_angle	6
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	trust_front	6
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	trust_next	6
1772790746.040696	930130.9572	T2		postblock	P2	tablet2	voice_inclusion	6
1772791052.275715	930437.193031	T3		form	P2	tablet2	idea_1	Fuck up nights. Gather around and have somepeople fromthe organizationshare a story about when they messed up professionally. To create a feeling that it is okand thatithappens to everyone
1772791052.275715	930437.193031	T3		form	P2	tablet2	idea_2	Pizza and pitches. There ispizza andyou get to pitch ideas for products or projects.
1772791052.275715	930437.193031	T3		form	P2	tablet2	idea_3	Big old dance party
1772791333.164048	930718.074191	T3		vad	P2	tablet2	valence	6
1772791333.164048	930718.074191	T3		vad	P2	tablet2	arousal	5
1772791333.164048	930718.074191	T3		vad	P2	tablet2	dominance	4
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	confidence	6
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	dominance_p1	1
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	dominance_p2	3
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	dominance_p3	4
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	dominance_p4	3
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	engagement	5
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	fairness	7
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	idea_diversity	5
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	idea_quality	5
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	manipcheck_t3	7
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	mental_demand	2
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	overall_valence	7
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	psych_safety	7
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	satisfaction	4
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	team_coordination	5
1772791587.186292	930972.095597	T3		postblock	P2	tablet2	voice_inclusion	6
1772791756.429944	931141.33939	T4		form	P2	tablet2	contribution	7
1772791993.630597	931378.540413	T4		vad	P2	tablet2	valence	2
1772791993.630597	931378.540413	T4		vad	P2	tablet2	arousal	6
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	dominance_p1	6
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	dominance_p2	4
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	dominance_p3	2
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	dominance_p4	2
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	expectation_match	2
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	fairness	2
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	manipcheck_t4	1
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	overall_valence	3
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	regret	7
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	social_concern	1
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	trust_angle	7
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	trust_front	7
1772792096.365325	931481.275049	T4		postblock	P2	tablet2	trust_next	7
1772789449.233791	928834.143973	T1		vad	P3	tablet3	valence	7
1772789449.233791	928834.143973	T1		vad	P3	tablet3	arousal	7
1772789449.233791	928834.143973	T1		vad	P3	tablet3	dominance	5
1772789617.292922	929002.203053	T1		vad	P3	tablet3	valence	8
1772789617.292922	929002.203053	T1		vad	P3	tablet3	arousal	8
1772789617.292922	929002.203053	T1		vad	P3	tablet3	dominance	7
1772789747.643309	929132.553282	T1		vad	P3	tablet3	valence	8
1772789747.643309	929132.553282	T1		vad	P3	tablet3	arousal	8
1772789747.643309	929132.553282	T1		vad	P3	tablet3	dominance	8
1772789824.120835	929209.030509	T1		form	P3	tablet3	selected_candidate	Candidate C
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	decision_confidence	6
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	dominance_p1	5
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	dominance_p2	5
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	dominance_p3	4
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	dominance_p4	5
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	engagement	7
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	equality_of_contribution	7
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	info_sharing	6
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	manipcheck_t1	7
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	mental_demand	4
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	overall_valence	6
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	perceived_control	6
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	team_coordination	7
1772789955.458235	929340.370534	T1		postblock	P3	tablet3	voice_inclusion	7
1772790368.288851	929753.201211	T2		vad	P3	tablet3	valence	8
1772790368.288851	929753.201211	T2		vad	P3	tablet3	arousal	9
1772790368.288851	929753.201211	T2		vad	P3	tablet3	dominance	8
1772790712.246062	930097.162679	T2		postblock	P3	tablet3	dominance_p1	6
1772790712.246062	930097.162679	T2		postblock	P3	tablet3	dominance_p2	5
1772790712.246062	930097.162679	T2		postblock	P3	tablet3	dominance_p3	5
1772790712.246062	930097.162679	T2		postblock	P3	tablet3	dominance_p4	5
1772790712.246062	930097.162679	T2		postblock	P3	tablet3	manipcheck_t2	5
1772790712.246062	930097.162679	T2		postblock	P3	tablet3	satisfaction	4
1772790712.246062	930097.162679	T2		postblock	P3	tablet3	trust_angle	7
1772790712.246062	930097.162679	T2		postblock	P3	tablet3	trust_front	7
1772790712.246062	930097.162679	T2		postblock	P3	tablet3	trust_next	7
1772790712.246062	930097.162679	T2		postblock	P3	tablet3	voice_inclusion	4
1772790750.077744	930135.000353	T2		vad	P3	tablet3	valence	8
1772790750.077744	930135.000353	T2		vad	P3	tablet3	arousal	8
1772790750.077744	930135.000353	T2		vad	P3	tablet3	dominance	6
1772791039.425212	930424.338987	T3		form	P3	tablet3	idea_1	Summer party with dance festival theme
1772791039.425212	930424.338987	T3		form	P3	tablet3	idea_2	Easter egg hunt
1772791039.425212	930424.338987	T3		form	P3	tablet3	idea_3	Christmas party with winter wonderland theme
1772791351.047168	930735.957444	T3		vad	P3	tablet3	valence	8
1772791351.047168	930735.957444	T3		vad	P3	tablet3	arousal	8
1772791351.047168	930735.957444	T3		vad	P3	tablet3	dominance	8
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	confidence	6
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	dominance_p1	4
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	dominance_p2	4
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	dominance_p3	5
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	dominance_p4	5
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	engagement	7
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	fairness	7
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	idea_diversity	6
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	idea_quality	4
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	manipcheck_t3	6
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	mental_demand	4
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	overall_valence	6
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	psych_safety	7
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	satisfaction	7
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	team_coordination	6
1772791578.98235	930963.892271	T3		postblock	P3	tablet3	voice_inclusion	7
1772791594.139219	930979.049295	T3		vad	P3	tablet3	valence	7
1772791594.139219	930979.049295	T3		vad	P3	tablet3	arousal	9
1772791594.139219	930979.049295	T3		vad	P3	tablet3	dominance	7
1772791728.95535	931113.865433	T4		form	P3	tablet3	contribution	10
1772791991.875408	931376.784901	T4		vad	P3	tablet3	valence	3
1772791991.875408	931376.784901	T4		vad	P3	tablet3	arousal	8
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	dominance_p1	4
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	dominance_p2	4
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	dominance_p3	4
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	dominance_p4	4
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	expectation_match	5
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	fairness	5
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	manipcheck_t4	2
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	overall_valence	3
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	regret	2
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	social_concern	5
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	trust_angle	4
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	trust_front	3
1772792197.799371	931582.709183	T4		postblock	P3	tablet3	trust_next	7
1772789445.239929	928830.149459	T1		vad	P4	tablet4	valence	7
1772789445.239929	928830.149459	T1		vad	P4	tablet4	arousal	6
1772789445.239929	928830.149459	T1		vad	P4	tablet4	dominance	3
1772789599.022638	928983.932674	T1		vad	P4	tablet4	valence	7
1772789599.022638	928983.932674	T1		vad	P4	tablet4	arousal	7
1772789599.022638	928983.932674	T1		vad	P4	tablet4	dominance	6
1772789750.002435	929134.912111	T1		vad	P4	tablet4	valence	7
1772789750.002435	929134.912111	T1		vad	P4	tablet4	arousal	7
1772789750.002435	929134.912111	T1		vad	P4	tablet4	dominance	7
1772789820.578517	929205.488766	T1		form	P4	tablet4	selected_candidate	Candidate C
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	decision_confidence	3
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	dominance_p1	6
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	dominance_p2	5
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	dominance_p3	4
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	dominance_p4	3
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	engagement	5
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	equality_of_contribution	5
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	info_sharing	3
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	manipcheck_t1	6
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	mental_demand	3
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	overall_valence	5
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	perceived_control	3
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	team_coordination	6
1772789923.413295	929308.322671	T1		postblock	P4	tablet4	voice_inclusion	6
1772790360.075408	929744.999542	T2		vad	P4	tablet4	valence	7
1772790360.075408	929744.999542	T2		vad	P4	tablet4	arousal	8
1772790360.075408	929744.999542	T2		vad	P4	tablet4	dominance	7
1772790433.395781	929818.309681	T2		vad	P4	tablet4	valence	8
1772790433.395781	929818.309681	T2		vad	P4	tablet4	arousal	7
1772790433.395781	929818.309681	T2		vad	P4	tablet4	dominance	7
1772790544.230855	929929.148026	T2		vad	P4	tablet4	valence	7
1772790544.230855	929929.148026	T2		vad	P4	tablet4	arousal	5
1772790544.230855	929929.148026	T2		vad	P4	tablet4	dominance	7
1772790622.358747	930007.282544	T2		form	P4	tablet4	final_topic	How to use AI for productivity in daily tasks
1772790622.358747	930007.282544	T2		form	P4	tablet4	final_format	Interactive Informal Workshop
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	cooperative	4
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	dominance_p1	3
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	dominance_p2	6
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	dominance_p3	4
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	dominance_p4	4
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	engagement	7
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	manipcheck_t2	7
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	mental_demand	6
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	overall_valence	5
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	perceived_control	2
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	satisfaction	7
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	trust_angle	7
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	trust_front	7
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	trust_next	7
1772790744.141139	930129.064807	T2		postblock	P4	tablet4	voice_inclusion	3
1772791039.013557	930423.927021	T3		form	P4	tablet4	idea_1	Cuatom party(fastelavns)
1772791039.013557	930423.927021	T3		form	P4	tablet4	idea_2	Padel tournment
1772791039.013557	930423.927021	T3		form	P4	tablet4	idea_3	Art night
1772791143.01656	930527.932065	T3		vad	P4	tablet4	valence	8
1772791143.01656	930527.932065	T3		vad	P4	tablet4	arousal	3
1772791143.01656	930527.932065	T3		vad	P4	tablet4	dominance	7
1772791292.093146	930677.002509	T3		vad	P4	tablet4	valence	8
1772791292.093146	930677.002509	T3		vad	P4	tablet4	arousal	3
1772791292.093146	930677.002509	T3		vad	P4	tablet4	dominance	6
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	confidence	6
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	dominance_p1	4
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	dominance_p2	6
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	dominance_p3	4
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	dominance_p4	4
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	engagement	6
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	fairness	4
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	idea_diversity	2
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	idea_quality	6
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	manipcheck_t3	5
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	mental_demand	2
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	overall_valence	6
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	psych_safety	4
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	satisfaction	6
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	team_coordination	6
1772791541.434189	930926.344439	T3		postblock	P4	tablet4	voice_inclusion	3
1772791734.237506	931119.147545	T4		form	P4	tablet4	contribution	10
1772791800.225569	931185.135694	T4		vad	P4	tablet4	valence	9
1772791800.225569	931185.135694	T4		vad	P4	tablet4	arousal	3
1772791894.144748	931279.055016	T4		vad	P4	tablet4	valence	8
1772791894.144748	931279.055016	T4		vad	P4	tablet4	arousal	2
1772791972.328371	931357.237894	T4		vad	P4	tablet4	valence	8
1772791972.328371	931357.237894	T4		vad	P4	tablet4	arousal	2
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	dominance_p1	7
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	dominance_p2	7
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	dominance_p3	3
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	dominance_p4	3
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	expectation_match	1
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	fairness	6
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	manipcheck_t4	1
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	overall_valence	6
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	regret	1
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	social_concern	1
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	trust_angle	7
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	trust_front	7
1772792043.821841	931428.731521	T4		postblock	P4	tablet4	trust_next	7
